Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,Microsoft.Extensions.Logging 9.0.0,,,,,"Microsoft.Extensions.Logging, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,Microsoft.Extensions.Logging.Console 9.0.0,,,,,"Microsoft.Extensions.Logging.Console, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Console, and replace with new package Microsoft.Extensions.Logging.Console 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,Microsoft.Extensions.Hosting 9.0.0,,,,,"Microsoft.Extensions.Hosting, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\Program.cs,80,20,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services                          .Decorate(typeof(IUow<>), typeof(DomainUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(MediatorUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(EventStoreUowDecorator<>));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\Program.cs,80,20,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services                          .Decorate(typeof(IUow<>), typeof(DomainUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(MediatorUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(EventStoreUowDecorator<>));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\Program.cs,80,20,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services                          .Decorate(typeof(IUow<>), typeof(DomainUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(MediatorUowDecorator<>))                          .Decorate(typeof(IUow<>), typeof(EventStoreUowDecorator<>));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\Program.cs,50,20,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMediatR(cfg => cfg.RegisterServicesFromAssemblyContaining<CreateInvoiceCommandHandler>());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\NBB.Invoices.Worker.csproj,File,samples\MicroServices\NBB.Invoices\NBB.Invoices.Worker\Program.cs,46,20,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,loggingBuilder.AddConsole();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\MessageBus.cs,55,16,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,return await tcs.Task.WaitAsync(TimeSpan.FromMilliseconds(millisecondsTimeout));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Messaging\NBB.Messaging.Abstractions\NBB.Messaging.Abstractions.csproj,File,src\Messaging\NBB.Messaging.Abstractions\DefaultMessageTypeRegistry.cs,82,12,M:System.Type.MakeArrayType,,,,,"return parsedType.ArrayDimensions.AsEnumerable()                  .Reverse()                  .Aggregate(foundType, (current, arrayDimension) => arrayDimension.Dimensions == 1                      ? current.MakeArrayType()                      : current.MakeArrayType(arrayDimension.Dimensions));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Messaging\NBB.Messaging.Abstractions.Tests\NBB.Messaging.Abstractions.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Abstractions.Tests\NBB.Messaging.Abstractions.Tests.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Messaging\NBB.Messaging.Abstractions.Tests\NBB.Messaging.Abstractions.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Abstractions.Tests\NBB.Messaging.Abstractions.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Messaging\NBB.Messaging.BackwardCompatibility\NBB.Messaging.BackwardCompatibility.csproj,File,src\Messaging\NBB.Messaging.BackwardCompatibility\NBB.Messaging.BackwardCompatibility.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Messaging\NBB.Messaging.BackwardCompatibility\NBB.Messaging.BackwardCompatibility.csproj,File,src\Messaging\NBB.Messaging.BackwardCompatibility\DependencyInjectionExtensions.cs,17,16,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services.Decorate<ITopicRegistry, NBB4TopicRegistryDecorator>();"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.DataContracts\NBB.Messaging.DataContracts.csproj,File,src\Messaging\NBB.Messaging.DataContracts\NBB.Messaging.DataContracts.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Messaging\NBB.Messaging.DataContracts\NBB.Messaging.DataContracts.csproj,File,src\Messaging\NBB.Messaging.DataContracts\NBB.Messaging.DataContracts.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Messaging\NBB.Messaging.DataContracts.Tests\NBB.Messaging.DataContracts.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.DataContracts.Tests\NBB.Messaging.DataContracts.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Effects\NBB.Messaging.Effects.csproj,File,src\Messaging\NBB.Messaging.Effects\NBB.Messaging.Effects.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Messaging\NBB.Messaging.Effects\NBB.Messaging.Effects.csproj,File,src\Messaging\NBB.Messaging.Effects\NBB.Messaging.Effects.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Messaging\NBB.Messaging.Effects.Tests\NBB.Messaging.Effects.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Effects.Tests\NBB.Messaging.Effects.Tests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Messaging\NBB.Messaging.Effects.Tests\NBB.Messaging.Effects.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Effects.Tests\NBB.Messaging.Effects.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.Hosting.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Hosting.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting.Abstractions, and replace with new package Microsoft.Extensions.Hosting.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.Diagnostics.HealthChecks 9.0.0,,,,,"Microsoft.Extensions.Diagnostics.HealthChecks, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Diagnostics.HealthChecks, and replace with new package Microsoft.Extensions.Diagnostics.HealthChecks 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 9.0.0,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\Internal\MessagingHost.cs,126,16,M:System.TimeSpan.FromSeconds(System.Int64),,,,,ScheduleRestart(TimeSpan.FromSeconds(_hostOptions.Value.RestartDelaySeconds));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\Internal\MessagingHost.cs,85,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var policy = Policy                  .Handle<Exception>()                  .WaitAndRetryAsync(_hostOptions.Value.StartRetryCount,                      retryCount => TimeSpan.FromSeconds(Math.Min(0.1 * Math.Pow(2, retryCount - 1), 60)),                      async (exception, _, retryCount, _) =>                      {                          _logger.LogError(exception, $""Messaging host failed to start"");                          await TryStopAsync();                          _logger.LogInformation($""Retrying message host start, atempt {retryCount}"");                      });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\MessagingPipeline\DefaultResiliencyMiddleware.cs,52,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var policy = Policy                  .Handle<OutOfOrderMessageException>()                  .WaitAndRetryAsync(3, i => TimeSpan.FromSeconds(Math.Pow(i, 2)),                      (_, _, retryCount, _) => { onRetry(retryCount); });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Messaging\NBB.Messaging.Host\NBB.Messaging.Host.csproj,File,src\Messaging\NBB.Messaging.Host\ServiceCollectionExtensions.cs,22,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"serviceCollection.Decorate<IMessageBusPublisher, MessagingContextBusPublisherDecorator>();"
